date,open,high,low,close,volume,is_anomaly
2026-09-18,22.0,22.7,20.6,21.93,17620,False
2026-09-17,21.36,21.8,20.3,21.08,27139,False
2026-09-16,20.99,21.9,20.25,21.36,116773,False
2026-09-15,20.26,20.93,20.0,20.21,30405,False
2026-09-14,21.95,21.95,20.1,20.26,6360,False
2026-09-11,21.0,21.74,20.0,21.03,62539,False
2026-09-10,21.74,21.74,20.65,21.2,69762,False
2026-09-09,22.5,22.5,21.51,21.74,15762,False
2026-09-08,22.19,23.34,21.51,22.24,24852,False
2026-09-07,23.0,23.5,22.5,22.54,31165,False
2026-09-04,22.45,24.66,22.45,23.04,354159,False
2026-09-03,23.18,23.18,22.3,22.42,20121,False
2026-09-02,23.2,23.2,22.55,23.04,14967,False
2026-09-01,23.8,23.8,22.51,23.28,92480,False
2026-08-31,23.89,23.89,23.03,23.52,7299,False
2026-08-28,23.23,23.9,23.0,23.11,21253,False
2026-08-27,23.01,24.1,23.01,23.47,30422,False
2026-08-25,21.8,23.5,21.61,22.79,91805,False
2026-08-24,22.3,22.99,20.31,21.91,116204,False
2026-08-21,23.5,23.5,22.0,22.35,112055,False
2026-08-20,23.71,24.0,23.0,23.03,26592,False
2026-08-19,24.4,24.6,23.5,23.71,62216,False
2026-08-18,25.0,25.0,23.75,23.76,26525,False
2026-08-17,25.0,25.5,24.4,24.78,55864,False
2026-08-13,24.88,26.24,24.88,25.04,259176,False
2026-08-12,23.29,24.87,22.55,24.56,166989,False
2026-08-11,23.5,23.5,22.12,22.61,63208,False
2026-08-10,23.5,23.5,23.0,23.03,34060,False
2026-08-07,23.69,23.69,22.72,23.14,38495,False
2026-08-06,23.15,23.9,22.7,23.28,34266,False
2026-08-05,23.99,24.4,23.2,23.53,41115,False
2026-08-04,23.0,24.0,22.8,23.55,51578,False
2026-08-03,24.4,24.9,21.51,23.28,70449,False
2026-07-31,24.9,24.9,23.0,23.25,55150,False
2026-07-30,24.98,24.98,24.0,24.09,52594,False
2026-07-29,24.91,25.45,23.0,24.54,249731,False
2026-07-28,27.0,27.0,24.0,24.76,450903,False
2026-07-27,24.65,24.65,24.65,24.65,75240,False
2026-07-24,20.37,22.41,19.8,22.41,148899,False
2026-07-23,21.42,21.42,20.25,20.37,43701,False
2026-07-22,21.99,21.99,20.1,20.88,35038,False
2026-07-21,22.03,22.5,20.95,21.04,95745,False
2026-07-20,23.61,24.8,21.81,22.03,301187,False
2026-07-17,24.0,25.0,24.0,24.05,83512,False
2026-07-16,24.0,24.8,23.35,24.18,56122,False
2026-07-15,25.9,27.05,22.13,23.85,456437,False
2026-07-14,26.44,26.44,23.5,24.59,48713,False
2026-07-13,26.9,27.8,24.34,25.47,247431,False
2026-07-10,27.98,27.98,26.8,27.04,59978,False
2026-07-09,27.84,27.84,26.0,27.03,68905,False
2026-07-08,28.46,28.46,26.6,27.0,46469,False
2026-07-07,27.89,28.49,27.02,27.47,269158,False
2026-07-06,28.45,28.45,27.81,27.89,46049,False
2026-07-03,28.7,28.7,27.7,27.81,52233,False
