date,open,high,low,close,volume,is_anomaly
2026-09-18,120.0,120.0,111.1,115.12,381290,False
2026-09-17,132.25,132.31,130.3,131.06,234107,False
2026-09-16,132.0,132.7,130.0,130.41,164540,False
2026-09-15,131.8,131.8,130.3,131.54,88828,False
2026-09-14,131.0,131.9,125.25,130.5,62837,False
2026-09-11,128.21,133.0,121.1,130.78,107594,False
2026-09-10,134.0,134.5,127.51,128.21,100404,False
2026-09-09,134.99,135.05,133.0,133.46,65861,False
2026-09-08,135.75,136.89,130.51,133.75,111403,False
2026-09-07,135.89,137.5,135.0,135.45,101327,False
2026-09-04,135.85,136.0,134.9,135.0,75873,False
2026-09-03,134.0,135.99,134.0,135.79,40890,False
2026-09-02,135.0,135.42,133.0,134.84,31604,False
2026-09-01,135.52,136.5,134.49,134.61,61290,False
2026-08-31,135.8,135.8,134.0,135.22,50719,False
2026-08-28,133.53,135.89,133.53,134.85,52199,False
2026-08-27,133.07,135.5,133.07,133.9,115050,False
2026-08-25,137.99,138.0,134.0,134.39,226030,False
2026-08-24,136.2,139.99,134.16,135.41,744096,False
2026-08-21,129.99,135.4,128.11,133.95,270992,False
2026-08-20,131.99,133.65,128.0,129.78,320973,False
2026-08-19,127.11,135.49,125.1,131.04,260418,False
2026-08-18,127.9,131.5,126.65,129.69,188909,False
2026-08-17,124.99,128.9,124.99,127.93,130001,False
2026-08-13,124.0,124.92,123.61,123.99,38883,False
2026-08-12,124.69,125.19,123.5,123.9,24935,False
2026-08-11,125.0,126.8,124.06,124.52,35134,False
2026-08-10,125.0,126.98,124.53,125.0,57348,False
2026-08-07,124.82,127.0,123.1,124.72,54151,False
2026-08-06,124.0,125.0,124.0,124.83,39250,False
2026-08-05,124.95,125.0,124.0,124.41,18554,False
2026-08-04,124.99,124.99,123.28,124.0,28343,False
2026-08-03,125.75,126.5,124.0,124.02,81016,False
2026-07-31,124.99,125.74,124.05,124.73,36749,False
2026-07-30,125.2,125.2,123.01,124.67,13474,False
2026-07-29,125.0,125.98,123.68,124.23,57181,False
2026-07-28,126.9,126.9,124.5,125.14,82712,False
2026-07-27,127.9,127.9,124.71,125.16,95719,False
2026-07-24,123.4,125.25,121.5,124.54,54208,False
2026-07-23,126.9,126.9,123.4,124.14,30760,False
2026-07-22,127.95,127.95,124.51,126.04,61033,False
2026-07-21,129.5,129.5,122.0,126.26,153002,False
2026-07-20,122.0,129.99,121.15,126.03,173907,False
2026-07-17,123.2,126.4,123.2,124.29,71028,False
2026-07-16,121.49,126.8,121.49,124.17,121312,False
2026-07-15,117.0,127.99,117.0,122.4,475461,False
2026-07-14,119.99,122.4,116.5,117.66,179601,False
2026-07-13,120.0,124.49,115.06,120.86,227829,False
2026-07-10,117.97,121.0,117.0,120.11,59299,False
2026-07-09,114.06,117.45,114.06,116.88,21017,False
2026-07-08,119.51,119.51,110.11,116.04,176024,False
2026-07-07,120.3,123.27,120.01,120.11,121738,False
2026-07-06,116.99,121.0,113.51,120.27,152464,False
2026-07-03,114.75,116.8,114.12,116.54,77624,False
2026-07-02,114.9,116.0,108.12,114.13,42665,False
2026-07-01,114.0,115.45,113.9,115.04,33350,False
2026-06-30,112.99,113.85,112.73,113.54,19962,False
2026-06-29,114.0,114.25,112.52,112.87,47703,False
2026-06-24,115.95,115.95,113.31,114.01,30004,False
2026-06-23,114.0,114.75,113.65,114.13,18987,False
2026-06-22,113.99,114.75,113.5,113.64,12820,False
2026-06-19,114.99,115.5,112.01,113.99,47011,False
2026-06-18,114.98,117.0,113.75,115.73,44311,False
2026-06-17,115.77,115.77,112.01,113.97,47219,False
2026-06-16,110.52,116.0,110.52,115.77,112497,False
2026-06-15,112.1,117.9,110.0,112.16,79103,False
2026-06-12,110.5,113.05,110.5,111.88,87255,False
2026-06-11,110.98,111.0,110.01,110.28,12373,False
2026-06-10,112.5,112.5,110.12,111.11,28931,False
2026-06-09,109.3,114.0,108.02,112.56,197336,False
2026-06-08,108.5,108.99,108.01,108.74,10981,False
2026-06-05,110.0,110.0,108.12,108.92,5682,False
2026-06-04,107.03,110.0,107.03,109.03,32190,False
2026-06-03,107.36,108.31,107.0,108.0,17340,False
2026-06-02,108.0,109.0,107.01,107.36,9257,False
2026-06-01,107.01,109.5,105.5,108.5,88810,False
2026-05-29,106.43,108.5,100.01,107.45,19823,False
2026-05-25,105.89,107.75,105.05,106.43,23114,False
2026-05-22,106.9,107.0,104.5,104.81,35375,False
2026-05-21,106.97,107.7,106.0,106.19,54938,False
2026-05-20,107.41,107.41,105.02,106.0,14054,False
2026-05-19,107.0,108.0,101.0,105.09,36259,False
2026-05-18,105.97,112.9,104.11,106.04,150678,False
2026-05-15,105.11,107.27,105.05,105.67,5739,False
2026-05-14,106.0,107.45,105.5,106.32,16680,False
2026-05-13,108.0,109.95,106.51,106.72,105050,False
2026-05-12,104.0,107.0,104.0,106.03,88338,False
2026-05-11,104.2,105.95,102.51,104.05,21288,False
2026-05-08,106.99,106.99,104.51,105.3,32626,False
2026-05-07,107.0,107.0,105.0,105.59,25897,False
2026-05-06,106.49,108.0,103.51,106.62,61261,False
2026-05-05,104.11,106.5,103.5,105.07,41982,False
2026-05-04,104.85,108.4,103.0,105.31,191098,False
2026-04-30,100.0,102.0,96.0,100.74,27244,False
2026-04-29,104.99,104.99,100.0,100.47,25834,False
2026-04-28,97.15,105.49,97.15,101.85,77960,False
2026-04-27,97.9,100.0,97.01,98.45,19132,False
2026-04-24,95.51,99.3,95.11,97.9,17051,False
2026-04-23,98.01,99.0,97.0,97.43,8656,False
2026-04-22,101.0,101.0,97.51,98.35,26422,False
2026-04-21,100.77,100.95,98.51,100.02,15015,False
2026-04-20,102.0,102.0,98.51,99.79,25078,False
2026-04-17,97.89,106.0,96.01,102.63,72447,False
2026-04-16,97.01,98.5,95.21,97.17,17885,False
2026-04-15,97.88,99.0,97.03,97.32,32123,False
2026-04-14,93.47,98.0,93.47,96.63,30141,False
2026-04-13,93.1,95.0,93.1,93.46,26396,False
2026-04-10,96.6,98.0,95.6,97.41,33584,False
2026-04-09,98.99,98.99,95.0,95.56,41947,False
2026-04-08,93.0,97.75,80.53,96.96,265552,False
2026-04-07,86.12,94.0,86.12,89.48,35424,False
2026-04-06,84.45,90.0,84.45,89.1,16795,False
2026-04-03,83.9,86.9,83.22,85.67,31824,False
2026-04-02,86.0,86.0,82.5,85.62,5522,False
2026-04-01,84.75,89.4,84.5,87.97,12007,False
2026-03-31,82.51,85.0,82.51,83.95,5830,False
2026-03-30,85.14,85.49,82.25,82.62,19776,False
2026-03-27,85.01,86.68,83.62,85.12,15284,False
2026-03-26,88.5,88.5,84.6,84.99,54675,False
2026-03-25,87.0,89.0,86.01,88.97,25357,False
2026-03-24,86.05,92.85,84.0,85.86,118391,False
2026-03-19,82.58,87.0,81.2,85.3,55685,False
2026-03-18,82.99,82.99,81.02,81.93,22562,False
2026-03-17,83.98,85.0,75.18,79.31,91355,False
2026-03-16,81.0,86.99,80.0,81.68,32140,False
2026-03-13,81.11,87.4,81.11,85.0,17017,False
2026-03-12,87.02,87.98,84.02,85.84,78108,False
2026-03-11,90.98,90.98,86.1,86.78,27210,False
2026-03-10,86.39,90.7,86.0,89.48,29506,False
2026-03-09,90.17,90.17,81.18,82.46,107425,False
2026-03-06,92.51,92.51,90.01,90.2,22190,False
2026-03-05,89.5,92.5,89.0,92.48,16155,False
2026-03-04,88.11,90.98,82.0,89.64,63518,False
2026-03-03,80.0,89.39,80.0,88.11,38615,False
2026-03-02,85.51,92.0,85.51,85.97,186317,False
2026-02-27,96.5,97.0,95.0,95.01,24762,False
2026-02-26,96.52,97.98,92.5,97.29,73327,False
2026-02-25,98.02,99.94,96.0,96.52,11432,False
2026-02-24,99.7,99.7,95.11,97.51,8340,False
2026-02-23,102.05,104.99,98.01,100.0,60502,False
2026-02-20,100.99,103.0,95.0,101.95,69620,False
2026-02-19,105.99,105.99,98.0,99.04,32269,False
2026-02-18,101.49,103.8,100.74,102.05,29281,False
2026-02-17,103.99,103.99,99.95,100.74,21162,False
2026-02-16,103.99,104.99,100.5,101.02,35066,False
2026-02-13,104.0,104.0,101.0,102.53,113740,False
2026-02-12,106.12,106.12,102.01,104.26,32431,False
2026-02-11,107.09,110.0,105.01,106.01,30384,False
2026-02-10,106.0,107.75,105.11,105.87,24345,False
2026-02-09,108.0,108.55,105.0,106.66,56822,False
2026-02-06,112.95,112.95,107.99,108.55,72796,False
2026-02-04,111.97,112.0,110.01,111.57,65975,False
2026-02-03,111.65,112.99,109.0,110.04,119452,False
2026-02-02,112.0,114.69,109.01,111.65,102015,False
2026-01-30,115.0,116.9,114.2,115.86,37498,False
2026-01-29,118.8,118.8,112.01,114.13,70506,False
2026-01-28,116.47,119.22,115.6,117.73,123385,False
2026-01-27,116.33,117.0,115.0,115.48,59168,False
2026-01-26,116.5,118.36,115.4,116.33,119866,False
2026-01-23,115.5,117.0,115.0,116.05,42588,False
2026-01-22,115.5,116.0,113.7,115.99,40041,False
2026-01-21,116.05,116.99,114.48,114.81,39022,False
2026-01-20,118.71,118.71,116.39,116.7,38164,False
2026-01-19,116.7,117.69,115.67,116.77,73663,False
2026-01-16,112.99,116.5,112.0,116.05,130170,False
2026-01-15,113.99,114.95,110.0,111.42,56416,False
2026-01-14,113.23,114.86,113.0,113.99,45893,False
2026-01-13,114.01,114.79,113.09,114.0,48506,False
2026-01-12,115.49,115.49,113.8,114.0,67358,False
2026-01-09,115.68,116.92,114.1,114.4,34632,False
2026-01-08,116.0,116.7,115.01,115.67,66040,False
2026-01-07,115.03,117.0,114.4,115.41,108246,False
2026-01-06,116.01,116.97,114.11,115.03,67103,False
2026-01-05,113.62,118.39,112.5,115.4,138567,False
2026-01-02,114.95,114.95,113.05,113.62,51680,False
2026-01-01,114.99,114.99,112.52,113.34,50951,False
2025-12-31,112.25,115.0,112.25,113.15,80277,False
2025-12-30,115.51,115.99,111.0,113.55,125255,False
2025-12-29,117.5,120.14,114.9,115.11,134550,False
2025-12-26,125.0,128.97,116.7,117.4,669706,False
2025-12-24,120.93,120.93,117.0,120.93,560066,False
2025-12-23,108.99,110.0,108.99,109.94,32278,False
2025-12-22,111.99,111.99,107.8,108.14,43642,False
2025-12-19,111.98,111.98,109.0,109.54,37612,False
2025-12-18,112.3,113.89,109.89,110.07,42395,False
2025-12-17,113.0,113.0,111.5,112.02,56834,False
2025-12-16,115.89,116.5,112.01,112.8,62908,False
2025-12-15,111.13,118.0,111.13,115.77,192911,False
2025-12-12,111.98,112.5,110.24,111.01,40852,False
2025-12-11,109.0,112.45,109.0,110.9,104285,False
2025-12-10,104.98,109.45,104.98,107.82,42996,False
2025-12-09,103.3,104.5,103.3,104.03,36023,False
2025-12-08,103.6,104.0,102.0,102.24,12951,False
2025-12-05,103.29,103.6,102.6,103.02,25069,False
2025-12-04,101.11,103.3,101.0,102.29,19888,False
2025-12-03,102.25,103.39,101.1,101.41,27060,False
2025-12-02,102.47,102.47,101.0,101.11,25738,False
2025-12-01,98.98,102.45,97.05,102.05,57266,False
2025-11-28,99.51,100.48,93.0,98.88,50606,False
2025-11-27,98.99,99.74,98.0,99.15,18650,False
2025-11-26,99.89,99.89,96.01,97.33,64647,False
2025-11-25,99.72,100.98,97.25,97.63,63909,False
2025-11-24,100.35,101.5,99.53,99.71,50101,False
2025-11-21,99.16,101.44,99.02,100.35,20368,False
2025-11-20,99.81,100.9,99.06,100.23,17524,False
2025-11-19,100.01,101.46,99.01,99.24,23295,False
2025-11-18,101.0,101.95,99.28,100.12,34529,False
2025-11-17,101.0,101.45,99.0,100.19,25891,False
2025-11-14,99.29,99.95,98.0,99.07,8874,False
2025-11-13,99.5,99.98,92.01,99.29,22384,False
2025-11-12,98.7,99.8,98.0,98.72,10726,False
2025-11-11,100.04,101.63,98.0,98.78,90072,False
2025-11-10,99.12,101.99,99.11,101.05,30843,False
2025-11-07,100.0,102.0,98.5,99.11,87469,False
2025-11-06,98.5,100.98,98.0,99.49,36140,False
2025-11-05,101.85,101.85,98.0,98.99,46512,False
2025-11-04,103.34,104.0,99.0,99.6,140569,False
2025-11-03,101.48,103.45,100.0,103.01,60613,False
2025-10-31,101.88,102.0,91.0,101.5,58612,False
2025-10-30,100.0,102.8,98.0,98.57,95780,False
2025-10-29,103.99,103.99,98.0,99.45,72081,False
2025-10-28,110.0,110.0,101.5,102.12,84292,False
2025-10-27,108.78,113.99,106.5,108.06,66983,False
2025-10-24,107.51,109.75,104.33,108.88,91349,False
2025-10-23,106.01,112.99,106.01,107.22,74983,False
2025-10-22,115.89,115.89,110.15,111.17,295243,False
2025-10-21,109.55,118.22,109.0,115.99,265965,False
2025-10-20,108.1,109.97,104.5,108.98,42790,False
2025-10-17,109.25,110.9,106.01,107.88,107467,False
2025-10-16,111.4,111.4,106.9,109.24,192244,False
2025-10-15,110.01,112.79,109.11,110.2,95018,False
2025-10-14,111.5,114.0,107.5,109.61,254125,False
2025-10-13,121.59,121.59,112.59,112.68,334525,False
2025-10-10,137.45,137.45,132.28,135.1,314461,False
2025-10-09,137.99,139.0,130.0,135.32,126932,False
2025-10-08,138.84,141.77,136.2,137.32,168887,False
2025-10-07,128.29,141.06,127.5,137.47,334572,False
2025-10-06,130.7,130.7,125.99,128.43,115239,False
2025-10-03,129.94,132.0,128.1,128.92,125805,False
2025-10-02,128.44,130.0,128.44,129.25,50228,False
2025-10-01,128.5,130.55,128.13,128.44,102939,False
2025-09-30,129.95,130.3,127.2,128.13,84881,False
2025-09-29,129.01,130.5,126.99,129.29,127280,False
2025-09-26,128.9,132.0,126.0,129.25,150036,False
2025-09-25,125.0,128.0,122.8,127.42,129303,False
2025-09-24,130.0,133.0,116.23,124.98,482118,False
2025-09-23,114.0,125.39,112.0,125.39,466988,False
2025-09-22,110.88,115.0,109.1,113.99,230372,False
2025-09-19,111.0,112.5,108.0,109.1,193371,False
2025-09-18,108.72,115.5,107.72,110.42,665354,False
2025-09-17,99.87,106.11,97.5,106.11,528557,False
2025-09-16,96.5,96.65,96.0,96.46,59189,False
2025-09-15,96.4,96.69,96.01,96.13,64829,False
2025-09-12,95.9,96.49,95.17,96.05,51415,False
2025-09-11,95.25,96.4,95.0,95.77,150368,False
2025-09-10,95.57,96.48,94.89,95.44,97917,False
2025-09-09,96.98,96.98,95.07,95.56,138352,False
2025-09-08,96.5,96.9,95.0,95.83,128038,False
2025-09-05,93.74,96.8,92.82,95.24,354896,False
2025-09-04,93.33,93.98,92.5,92.9,192514,False
2025-09-03,93.78,94.2,93.0,93.23,166435,False
2025-09-02,93.1,94.45,93.09,93.46,56230,False
2025-09-01,94.45,94.45,91.5,93.0,171370,False
2025-08-29,93.21,93.51,92.0,92.54,141426,False
2025-08-28,93.88,94.13,92.8,93.19,106601,False
2025-08-27,93.48,94.5,93.0,93.22,76911,False
2025-08-26,93.35,94.0,93.01,93.48,41947,False
2025-08-25,95.5,95.94,92.5,93.73,99086,False
2025-08-22,92.98,97.0,92.7,94.17,127164,False
2025-08-21,97.0,97.0,91.5,92.66,489083,False
2025-08-20,96.0,101.47,95.73,96.24,876753,False
2025-08-19,93.5,93.51,91.55,93.47,1177998,False
2025-08-18,83.16,85.9,83.0,85.01,158173,False
2025-08-15,82.5,83.95,81.2,82.96,79616,False
2025-08-13,79.0,83.99,78.15,82.47,397063,False
2025-08-12,79.95,80.97,78.6,78.9,81811,False
2025-08-11,78.75,79.5,78.0,79.27,30861,False
2025-08-08,79.35,79.35,78.15,78.2,2667,False
2025-08-07,78.96,80.5,78.01,78.4,38597,False
2025-08-06,78.0,79.74,78.0,78.33,29723,False
2025-08-05,76.2,79.45,76.2,78.94,33044,False
2025-08-04,76.85,77.3,75.5,77.12,22952,False
2025-08-01,75.5,76.98,75.11,75.38,9901,False
2025-07-31,76.43,77.0,75.2,75.42,31051,False
2025-07-30,77.01,78.0,74.75,75.14,84402,False
2025-07-29,79.24,80.0,75.5,76.85,58954,False
2025-07-28,80.79,80.79,78.1,78.82,44307,False
2025-07-25,81.48,81.48,79.0,79.99,33560,False
2025-07-24,81.48,81.48,79.81,80.0,32978,False
2025-07-23,82.8,82.8,79.9,80.3,39667,False
2025-07-22,82.99,82.99,81.53,81.65,34698,False
2025-07-21,81.0,82.9,80.52,81.22,31503,False
2025-07-18,82.99,83.0,80.9,81.02,42950,False
2025-07-17,82.0,83.95,81.03,82.01,33616,False
2025-07-16,84.84,84.84,80.13,82.0,25276,False
2025-07-15,84.0,84.0,81.8,82.53,58987,False
